airport,date,hour,Scheduled_volume,Actual_volume,diff,diff1,diff2,diff3,diff4,diff5,temperature,wind_speed,wind_gust,visibility,ceiling,in_1_hour_precip
DEN,8/24/2015,21,67,78,-11,-5,-9,-3,-1,-3,33.3,6,,10,40000,0
DEN,8/24/2015,22,41,40,1,-11,-5,-9,-3,-1,32.8,10,,10,40000,0
DEN,8/24/2015,23,21,21,0,1,-11,-5,-9,-3,32.2,11,15,10,40000,0
DEN,8/25/2015,0,7,9,-2,0,1,-11,-5,-9,29.4,4,,10,40000,0
DEN,8/25/2015,1,0,0,0,-2,0,1,-11,-5,25,6,,10,40000,0
DEN,8/25/2015,2,0,0,0,0,-2,0,1,-11,20.6,8,,10,40000,0
DEN,8/25/2015,3,0,3,-3,0,0,-2,0,1,18.9,9,,10,40000,0
DEN,8/25/2015,4,0,6,-6,-3,0,0,-2,0,20,11,,10,40000,0
DEN,8/25/2015,5,3,18,-15,-6,-3,0,0,-2,15.6,10,,10,40000,0
DEN,8/25/2015,6,28,37,-9,-15,-6,-3,0,0,18.9,8,,9,40000,0
DEN,8/25/2015,7,78,83,-5,-9,-15,-6,-3,0,18.3,12,,10,40000,0
DEN,8/25/2015,8,86,88,-2,-5,-9,-15,-6,-3,16.7,7,,10,40000,0
DEN,8/25/2015,9,120,120,0,-2,-5,-9,-15,-6,16.1,7,,10,40000,0
DEN,8/25/2015,10,134,137,-3,0,-2,-5,-9,-15,16.7,9,,10,40000,0
DEN,8/25/2015,11,121,125,-4,-3,0,-2,-5,-9,17.8,11,,10,40000,0
DEN,8/25/2015,12,64,65,-1,-4,-3,0,-2,-5,17.8,9,,10,40000,0
DEN,8/25/2015,13,73,75,-2,-1,-4,-3,0,-2,20,7,,9,40000,0
DEN,8/25/2015,14,112,115,-3,-2,-1,-4,-3,0,23.9,10,,9,40000,0
DEN,8/25/2015,15,74,79,-5,-3,-2,-1,-4,-3,27.8,9,,9,40000,0
DEN,8/25/2015,16,70,74,-4,-5,-3,-2,-1,-4,30,6,,9,40000,0
DEN,8/25/2015,17,97,104,-7,-4,-5,-3,-2,-1,32.2,3,,9,40000,0
DEN,8/25/2015,18,103,111,-8,-7,-4,-5,-3,-2,34.4,5,,9,40000,0
DEN,8/25/2015,19,108,121,-13,-8,-7,-4,-5,-3,35.6,8,,10,40000,0
DEN,8/25/2015,20,54,63,-9,-13,-8,-7,-4,-5,35,5,,10,40000,0
DEN,8/25/2015,21,38,47,-9,-9,-13,-8,-7,-4,34.4,4,,10,40000,0
DEN,8/25/2015,22,17,17,0,-9,-9,-13,-8,-7,35,6,17,10,40000,0
DEN,8/25/2015,23,23,27,-4,0,-9,-9,-13,-8,32.2,6,,10,15000,0
DEN,8/26/2015,0,9,7,2,-4,0,-9,-9,-13,30.6,3,,10,16000,0
DEN,8/26/2015,1,0,0,0,2,-4,0,-9,-9,27.2,23,29,10,15000,0
DEN,8/26/2015,2,0,1,-1,0,2,-4,0,-9,26.1,15,,10,22000,0
DEN,8/26/2015,3,0,4,-4,-1,0,2,-4,0,24.4,10,,10,25000,0
DEN,8/26/2015,4,0,6,-6,-4,-1,0,2,-4,21.7,13,,10,25000,0
DEN,8/26/2015,5,3,20,-17,-6,-4,-1,0,2,20.6,10,,10,25000,0
DEN,8/26/2015,6,30,36,-6,-17,-6,-4,-1,0,17.8,11,,10,25000,0
DEN,8/26/2015,7,73,77,-4,-6,-17,-6,-4,-1,18.3,12,,10,25000,0
DEN,8/26/2015,8,86,87,-1,-4,-6,-17,-6,-4,17.2,12,,10,25000,0
DEN,8/26/2015,9,121,122,-1,-1,-4,-6,-17,-6,20.6,11,,10,25000,0
DEN,8/26/2015,10,137,141,-4,-1,-1,-4,-6,-17,18.9,9,,10,25000,0
DEN,8/26/2015,11,122,125,-3,-4,-1,-1,-4,-6,18.9,7,,10,40000,0
DEN,8/26/2015,12,66,69,-3,-3,-4,-1,-1,-4,19.4,6,,10,25000,0
DEN,8/26/2015,13,73,70,3,-3,-3,-4,-1,-1,21.1,4,,10,25000,0
DEN,8/26/2015,14,112,114,-2,3,-3,-3,-4,-1,24.4,4,,10,25000,0
DEN,8/26/2015,15,74,79,-5,-2,3,-3,-3,-4,29.4,7,,10,25000,0
DEN,8/26/2015,16,69,74,-5,-5,-2,3,-3,-3,31.1,8,,10,25000,0
DEN,8/26/2015,17,98,104,-6,-5,-5,-2,3,-3,33.3,9,,10,25000,0
DEN,8/26/2015,18,107,116,-9,-6,-5,-5,-2,3,35,13,17,10,40000,0
DEN,8/26/2015,19,109,119,-10,-9,-6,-5,-5,-2,35,8,17,10,40000,0
DEN,8/26/2015,20,58,64,-6,-10,-9,-6,-5,-5,34.4,8,15,10,25000,0
DEN,8/26/2015,21,40,49,-9,-6,-10,-9,-6,-5,28.9,8,28,9,22000,0
DEN,8/26/2015,22,19,20,-1,-9,-6,-10,-9,-6,30.6,7,,10,20000,0
DEN,8/26/2015,23,22,22,0,-1,-9,-6,-10,-9,31.1,13,22,10,20000,0
DEN,8/27/2015,0,9,9,0,0,-1,-9,-6,-10,30.6,14,,10,22000,0
DEN,8/27/2015,1,1,1,0,0,0,-1,-9,-6,26.1,10,,10,22000,0
DEN,8/27/2015,2,0,0,0,0,0,0,-1,-9,25.6,13,,10,22000,0
DEN,8/27/2015,3,0,4,-4,0,0,0,0,-1,24.4,16,,10,25000,0
DEN,8/27/2015,4,0,6,-6,-4,0,0,0,0,22.8,7,,10,40000,0
DEN,8/27/2015,5,3,20,-17,-6,-4,0,0,0,21.7,9,,10,40000,0
DEN,8/27/2015,6,29,36,-7,-17,-6,-4,0,0,18.9,0,,10,40000,0
DEN,8/27/2015,7,75,80,-5,-7,-17,-6,-4,0,18.9,5,,10,40000,0
DEN,8/27/2015,8,87,87,0,-5,-7,-17,-6,-4,18.3,6,,10,25000,0
DEN,8/27/2015,9,117,118,-1,0,-5,-7,-17,-6,17.2,7,,10,15000,0
DEN,8/27/2015,10,139,141,-2,-1,0,-5,-7,-17,13.9,7,,10,25000,0
DEN,8/27/2015,11,122,123,-1,-2,-1,0,-5,-7,15,5,,10,25000,0
DEN,8/27/2015,12,71,74,-3,-1,-2,-1,0,-5,17.2,5,,10,10000,0
DEN,8/27/2015,13,72,75,-3,-3,-1,-2,-1,0,20.6,4,,10,15000,0
DEN,8/27/2015,14,119,121,-2,-3,-3,-1,-2,-1,23.3,4,,10,15000,0
DEN,8/27/2015,15,82,87,-5,-2,-3,-3,-1,-2,25.6,5,,10,15000,0
DEN,8/27/2015,16,74,76,-2,-5,-2,-3,-3,-1,26.7,6,,10,15000,0
DEN,8/27/2015,17,104,108,-4,-2,-5,-2,-3,-3,27.2,9,,10,15000,0
DEN,8/27/2015,18,110,112,-2,-4,-2,-5,-2,-3,28.9,10,,10,40000,0
DEN,8/27/2015,19,111,118,-7,-2,-4,-2,-5,-2,30.6,13,18,10,40000,0
DEN,8/27/2015,20,61,71,-10,-7,-2,-4,-2,-5,28.9,12,16,10,9000,0
DEN,8/27/2015,21,67,75,-8,-10,-7,-2,-4,-2,25.6,21,27,10,7500,0
DEN,8/27/2015,22,41,41,0,-8,-10,-7,-2,-4,21.7,14,,10,10000,0
DEN,8/27/2015,23,23,23,0,0,-8,-10,-7,-2,25,16,,10,12000,0
DEN,8/28/2015,0,9,9,0,0,0,-8,-10,-7,23.3,9,,10,12000,0
DEN,8/28/2015,1,1,1,0,0,0,0,-8,-10,22.2,6,,10,12000,0
DEN,8/28/2015,2,0,0,0,0,0,0,0,-8,22.2,5,,10,8500,0
DEN,8/28/2015,3,0,5,-5,0,0,0,0,0,21.1,10,,10,11000,0
DEN,8/28/2015,4,0,4,-4,-5,0,0,0,0,19.4,6,,10,10000,0
DEN,8/28/2015,5,3,18,-15,-4,-5,0,0,0,18.3,6,,10,10000,0
DEN,8/28/2015,6,31,41,-10,-15,-4,-5,0,0,18.3,8,,10,40000,0
DEN,8/28/2015,7,73,77,-4,-10,-15,-4,-5,0,18.3,7,,10,6500,0
DEN,8/28/2015,8,87,87,0,-4,-10,-15,-4,-5,18.3,10,,10,40000,0
DEN,8/28/2015,9,120,121,-1,0,-4,-10,-15,-4,16.7,3,,10,40000,0
DEN,8/28/2015,10,139,144,-5,-1,0,-4,-10,-15,15.6,7,,10,40000,0
DEN,8/28/2015,11,124,125,-1,-5,-1,0,-4,-10,15,6,,10,40000,0
DEN,8/28/2015,12,72,75,-3,-1,-5,-1,0,-4,15,5,,10,40000,0
DEN,8/28/2015,13,70,73,-3,-3,-1,-5,-1,0,18.3,3,,10,40000,0
DEN,8/28/2015,14,112,116,-4,-3,-3,-1,-5,-1,21.1,6,,10,40000,0
DEN,8/28/2015,15,78,82,-4,-4,-3,-3,-1,-5,22.8,5,,10,14000,0
DEN,8/28/2015,16,74,77,-3,-4,-4,-3,-3,-1,25.6,9,,10,40000,0
DEN,8/28/2015,17,100,99,1,-3,-4,-4,-3,-3,27.2,9,,10,40000,0
DEN,8/28/2015,18,110,113,-3,1,-3,-4,-4,-3,28.3,11,20,10,40000,0
DEN,8/28/2015,19,112,123,-11,-3,1,-3,-4,-4,28.3,8,18,10,40000,0
DEN,8/28/2015,20,60,68,-8,-11,-3,1,-3,-4,28.3,9,19,10,40000,0
DEN,8/28/2015,21,67,72,-5,-8,-11,-3,1,-3,29.4,9,18,10,40000,0
DEN,8/28/2015,22,40,40,0,-5,-8,-11,-3,1,29.4,8,,10,40000,0
DEN,8/28/2015,23,24,24,0,0,-5,-8,-11,-3,27.8,10,,10,40000,0
DEN,8/29/2015,0,8,9,-1,0,0,-5,-8,-11,25.6,5,,8,40000,0
DEN,8/29/2015,1,1,1,0,-1,0,0,-5,-8,24.4,4,,8,40000,0
DEN,8/29/2015,2,0,1,-1,0,-1,0,0,-5,23.9,3,,9,40000,0
DEN,8/29/2015,4,0,2,-2,-1,0,-1,0,0,17.2,10,,9,40000,0
DEN,8/29/2015,5,1,7,-6,-2,-1,0,-1,0,17.8,10,,9,40000,0
DEN,8/29/2015,6,21,28,-7,-6,-2,-1,0,-1,17.8,8,,9,40000,0
DEN,8/29/2015,7,71,75,-4,-7,-6,-2,-1,0,18.3,10,,9,40000,0
DEN,8/29/2015,8,68,71,-3,-4,-7,-6,-2,-1,16.1,6,,9,40000,0
DEN,8/29/2015,9,115,116,-1,-3,-4,-7,-6,-2,16.7,9,,9,40000,0
DEN,8/29/2015,10,120,121,-1,-1,-3,-4,-7,-6,15,8,,10,40000,0
DEN,8/29/2015,11,112,117,-5,-1,-1,-3,-4,-7,11.7,9,,10,40000,0
DEN,8/29/2015,12,63,63,0,-5,-1,-1,-3,-4,13.9,7,,9,40000,0
DEN,8/29/2015,13,52,54,-2,0,-5,-1,-1,-3,18.3,4,,10,40000,0
DEN,8/29/2015,14,85,83,2,-2,0,-5,-1,-1,22.2,7,,10,40000,0
DEN,8/29/2015,15,63,65,-2,2,-2,0,-5,-1,25.6,7,,10,40000,0
DEN,8/29/2015,16,66,67,-1,-2,2,-2,0,-5,28.3,11,,10,40000,0
DEN,8/29/2015,17,80,85,-5,-1,-2,2,-2,0,29.4,6,16,10,40000,0
DEN,8/29/2015,18,89,91,-2,-5,-1,-2,2,-2,30.6,3,17,10,40000,0
DEN,8/29/2015,19,64,64,0,-2,-5,-1,-2,2,31.7,11,,10,40000,0
DEN,8/29/2015,20,33,33,0,0,-2,-5,-1,-2,31.7,9,17,10,40000,0
DEN,8/29/2015,21,21,21,0,0,0,-2,-5,-1,32.2,3,,10,40000,0
DEN,8/29/2015,22,10,11,-1,0,0,0,-2,-5,32.2,8,,10,40000,0
DEN,8/29/2015,23,16,17,-1,-1,0,0,0,-2,31.1,13,,10,40000,0
DEN,8/30/2015,0,8,8,0,-1,-1,0,0,0,28.3,12,,10,40000,0
DEN,8/30/2015,1,0,0,0,0,-1,-1,0,0,26.1,14,,10,40000,0
DEN,8/30/2015,4,0,0,0,0,0,-1,-1,0,22.2,14,,10,40000,0
DEN,8/30/2015,5,1,3,-2,0,0,0,-1,-1,21.7,15,,10,40000,0
DEN,8/30/2015,6,20,21,-1,-2,0,0,0,-1,21.7,18,,10,40000,0
DEN,8/30/2015,7,66,68,-2,-1,-2,0,0,0,21.1,17,,10,40000,0
DEN,8/30/2015,8,71,71,0,-2,-1,-2,0,0,20.6,14,,10,40000,0
DEN,8/30/2015,9,115,114,1,0,-2,-1,-2,0,20.6,12,,10,40000,0
DEN,8/30/2015,10,119,119,0,1,0,-2,-1,-2,18.9,7,,10,40000,0
DEN,8/30/2015,11,116,120,-4,0,1,0,-2,-1,17.8,8,,10,40000,0
DEN,8/30/2015,12,75,76,-1,-4,0,1,0,-2,18.3,10,,10,25000,0
DEN,8/30/2015,13,68,69,-1,-1,-4,0,1,0,21.1,3,,10,25000,0
DEN,8/30/2015,14,116,114,2,-1,-1,-4,0,1,23.9,4,,10,25000,0
DEN,8/30/2015,15,81,85,-4,2,-1,-1,-4,0,28.3,9,,10,25000,0
DEN,8/30/2015,16,77,80,-3,-4,2,-1,-1,-4,31.1,4,,10,25000,0
DEN,8/30/2015,17,96,98,-2,-3,-4,2,-1,-1,33.3,0,,10,40000,0
DEN,8/30/2015,18,117,118,-1,-2,-3,-4,2,-1,34.4,6,,10,40000,0
DEN,8/30/2015,19,108,112,-4,-1,-2,-3,-4,2,34.4,5,,10,40000,0
DEN,8/30/2015,20,61,63,-2,-4,-1,-2,-3,-4,34.4,4,,10,40000,0
DEN,8/30/2015,21,72,75,-3,-2,-4,-1,-2,-3,35,5,,10,40000,0
DEN,8/30/2015,22,41,42,-1,-3,-2,-4,-1,-2,34.4,7,,10,40000,0
DEN,8/30/2015,23,27,27,0,-1,-3,-2,-4,-1,33.9,4,,10,40000,0
DEN,8/31/2015,0,9,9,0,0,-1,-3,-2,-4,30.6,8,,10,40000,0
DEN,8/31/2015,1,1,1,0,0,0,-1,-3,-2,25.6,9,,10,40000,0
DEN,8/31/2015,3,0,0,0,0,0,0,-1,-3,26.7,13,,10,14000,0
DEN,8/31/2015,5,3,3,0,0,0,0,0,-1,25.6,16,21,10,14000,0
DEN,8/31/2015,6,30,30,0,0,0,0,0,0,23.9,10,,10,14000,0
DEN,8/31/2015,7,74,77,-3,0,0,0,0,0,22.2,12,,10,14000,0
DEN,8/31/2015,8,87,87,0,-3,0,0,0,0,21.7,12,,10,14000,0
DEN,8/31/2015,9,118,118,0,0,-3,0,0,0,21.1,8,,10,14000,0
DEN,8/31/2015,10,139,141,-2,0,0,-3,0,0,20.6,4,,10,14000,0
DEN,8/31/2015,11,125,125,0,-2,0,0,-3,0,20,0,,10,14000,0
DEN,8/31/2015,12,71,72,-1,0,-2,0,0,-3,19.4,3,,10,13000,0
DEN,8/31/2015,13,71,73,-2,-1,0,-2,0,0,20,4,,10,20000,0
DEN,8/31/2015,14,116,118,-2,-2,-1,0,-2,0,23.3,3,,10,15000,0
DEN,8/31/2015,15,81,85,-4,-2,-2,-1,0,-2,24.4,5,,10,11000,0
DEN,8/31/2015,16,75,78,-3,-4,-2,-2,-1,0,25.6,9,,10,9000,0
DEN,8/31/2015,17,106,102,4,-3,-4,-2,-2,-1,27.2,6,,10,11000,0
DEN,8/31/2015,18,108,112,-4,4,-3,-4,-2,-2,28.3,4,,10,15000,0
DEN,8/31/2015,19,111,135,-24,-4,4,-3,-4,-2,30.6,6,,10,15000,0
DEN,8/31/2015,20,63,77,-14,-24,-4,4,-3,-4,30,3,,10,12000,0
DEN,8/31/2015,21,67,75,-8,-14,-24,-4,4,-3,30.6,6,,10,12000,0
DEN,8/31/2015,22,41,42,-1,-8,-14,-24,-4,4,18.9,19,25,4,9000,0.09
DEN,8/31/2015,23,21,23,-2,-1,-8,-14,-24,-4,19.4,6,,10,9000,0.03
DEN,9/1/2015,0,7,10,-3,-2,-1,-8,-14,-24,19.4,10,,10,16000,0
DEN,9/1/2015,1,0,0,0,-3,-2,-1,-8,-14,17.8,6,,10,22000,0
DEN,9/1/2015,2,0,0,0,0,-3,-2,-1,-8,16.7,0,,10,40000,0
DEN,9/1/2015,3,0,4,-4,0,0,-3,-2,-1,15.6,7,,10,25000,0
DEN,9/1/2015,4,0,7,-7,-4,0,0,-3,-2,16.7,3,,10,25000,0
DEN,9/1/2015,5,3,17,-14,-7,-4,0,0,-3,16.1,6,,10,22000,0
DEN,9/1/2015,6,27,37,-10,-14,-7,-4,0,0,16.1,5,,10,24000,0
DEN,9/1/2015,7,75,80,-5,-10,-14,-7,-4,0,15.6,10,,10,24000,0
DEN,9/1/2015,8,86,87,-1,-5,-10,-14,-7,-4,15.6,7,,10,40000,0
DEN,9/1/2015,9,118,118,0,-1,-5,-10,-14,-7,13.3,3,,10,40000,0
DEN,9/1/2015,10,138,137,1,0,-1,-5,-10,-14,14.4,8,,10,40000,0
DEN,9/1/2015,11,123,125,-2,1,0,-1,-5,-10,13.3,10,,10,40000,0
DEN,9/1/2015,12,65,65,0,-2,1,0,-1,-5,12.8,9,,10,40000,0
DEN,9/1/2015,13,69,72,-3,0,-2,1,0,-1,18.3,10,,10,40000,0
DEN,9/1/2015,14,116,116,0,-3,0,-2,1,0,22.2,9,,10,40000,0
DEN,9/1/2015,15,72,78,-6,0,-3,0,-2,1,25,6,,10,40000,0
DEN,9/1/2015,16,71,75,-4,-6,0,-3,0,-2,27.8,7,,10,40000,0
DEN,9/1/2015,17,96,97,-1,-4,-6,0,-3,0,29.4,0,,10,40000,0
DEN,9/1/2015,18,103,106,-3,-1,-4,-6,0,-3,30,0,,10,40000,0
DEN,9/1/2015,19,110,124,-14,-3,-1,-4,-6,0,30.6,3,,10,40000,0
DEN,9/1/2015,20,57,65,-8,-14,-3,-1,-4,-6,30.6,3,,10,40000,0
DEN,9/1/2015,21,39,48,-9,-8,-14,-3,-1,-4,32.2,4,,10,40000,0
DEN,9/1/2015,22,17,17,0,-9,-8,-14,-3,-1,29.4,6,,10,22000,0
DEN,9/1/2015,23,21,21,0,0,-9,-8,-14,-3,22.2,16,30,5,9000,0
DEN,9/2/2015,0,7,7,0,0,0,-9,-8,-14,22.8,9,,10,10000,0
DEN,9/2/2015,1,1,0,1,0,0,0,-9,-8,21.7,9,,10,15000,0
DEN,9/2/2015,2,0,0,0,1,0,0,0,-9,21.7,11,,10,40000,0
DEN,9/2/2015,3,0,5,-5,0,1,0,0,0,19.4,10,,10,25000,0
DEN,9/2/2015,4,0,6,-6,-5,0,1,0,0,21.1,14,,10,40000,0
DEN,9/2/2015,5,3,20,-17,-6,-5,0,1,0,20.6,8,,10,15000,0
DEN,9/2/2015,6,27,36,-9,-17,-6,-5,0,1,20.6,10,,10,14000,0
DEN,9/2/2015,7,74,79,-5,-9,-17,-6,-5,0,19.4,14,,10,20000,0
DEN,9/2/2015,8,86,85,1,-5,-9,-17,-6,-5,19.4,9,,10,14000,0
DEN,9/2/2015,9,117,119,-2,1,-5,-9,-17,-6,20,6,,10,14000,0
DEN,9/2/2015,10,140,142,-2,-2,1,-5,-9,-17,18.3,7,,10,14000,0
DEN,9/2/2015,11,125,128,-3,-2,-2,1,-5,-9,17.8,7,,10,20000,0
DEN,9/2/2015,12,67,70,-3,-3,-2,-2,1,-5,17.2,8,,10,22000,0
DEN,9/2/2015,13,65,66,-1,-3,-3,-2,-2,1,21.1,7,,10,40000,0
DEN,9/2/2015,14,116,117,-1,-1,-3,-3,-2,-2,25,6,,10,40000,0
DEN,9/2/2015,15,73,79,-6,-1,-1,-3,-3,-2,26.7,0,,10,22000,0
DEN,9/2/2015,16,72,77,-5,-6,-1,-1,-3,-3,28.9,4,,10,22000,0
DEN,9/2/2015,17,94,101,-7,-5,-6,-1,-1,-3,30,5,,10,22000,0
DEN,9/2/2015,18,109,115,-6,-7,-5,-6,-1,-1,31.7,10,15,10,22000,0
DEN,9/2/2015,19,110,120,-10,-6,-7,-5,-6,-1,31.7,6,,10,40000,0
DEN,9/2/2015,20,60,70,-10,-10,-6,-7,-5,-6,32.2,8,,10,40000,0
DEN,9/2/2015,21,38,47,-9,-10,-10,-6,-7,-5,32.2,6,,10,22000,0
DEN,9/2/2015,22,22,23,-1,-9,-10,-10,-6,-7,31.7,5,,10,22000,0
DEN,9/2/2015,23,21,20,1,-1,-9,-10,-10,-6,31.1,6,,10,22000,0
DEN,9/3/2015,0,8,9,-1,1,-1,-9,-10,-10,27.8,6,,10,22000,0
DEN,9/3/2015,1,2,2,0,-1,1,-1,-9,-10,22.8,7,,10,22000,0
DEN,9/3/2015,2,0,1,-1,0,-1,1,-1,-9,22.8,10,,10,22000,0
DEN,9/3/2015,3,0,3,-3,-1,0,-1,1,-1,23.3,7,,10,22000,0
DEN,9/3/2015,4,0,8,-8,-3,-1,0,-1,1,25.6,12,,10,40000,0
DEN,9/3/2015,5,3,18,-15,-8,-3,-1,0,-1,22.8,9,,10,40000,0
DEN,9/3/2015,6,28,37,-9,-15,-8,-3,-1,0,21.1,10,,10,40000,0
DEN,9/3/2015,7,74,80,-6,-9,-15,-8,-3,-1,21.1,11,,10,40000,0
DEN,9/3/2015,8,89,91,-2,-6,-9,-15,-8,-3,19.4,8,,10,40000,0
DEN,9/3/2015,9,115,115,0,-2,-6,-9,-15,-8,19.4,7,,10,40000,0
DEN,9/3/2015,10,138,144,-6,0,-2,-6,-9,-15,19.4,0,,10,40000,0
DEN,9/3/2015,11,124,129,-5,-6,0,-2,-6,-9,18.9,6,,10,40000,0
DEN,9/3/2015,12,70,73,-3,-5,-6,0,-2,-6,20.6,6,,10,11000,0
DEN,9/3/2015,13,68,71,-3,-3,-5,-6,0,-2,21.1,6,,10,12000,0
DEN,9/3/2015,14,119,121,-2,-3,-3,-5,-6,0,23.3,3,,10,12000,0
DEN,9/3/2015,15,82,86,-4,-2,-3,-3,-5,-6,25.6,5,,10,12000,0
DEN,9/3/2015,16,78,83,-5,-4,-2,-3,-3,-5,25.6,3,,10,10000,0
DEN,9/3/2015,17,104,106,-2,-5,-4,-2,-3,-3,26.1,6,,10,9500,0
DEN,9/3/2015,18,107,110,-3,-2,-5,-4,-2,-3,27.8,9,,10,12000,0
DEN,9/3/2015,19,113,124,-11,-3,-2,-5,-4,-2,29.4,3,,10,18000,0
DEN,9/3/2015,20,64,73,-9,-11,-3,-2,-5,-4,30,9,,10,18000,0
DEN,9/3/2015,21,65,74,-9,-9,-11,-3,-2,-5,28.3,5,,10,15000,0
DEN,9/3/2015,22,44,44,0,-9,-9,-11,-3,-2,23.9,18,,10,15000,0
DEN,9/3/2015,23,22,22,0,0,-9,-9,-11,-3,17.8,16,27,7,8500,0.01
DEN,9/4/2015,0,8,9,-1,0,0,-9,-9,-11,18.3,12,,7,9500,0.01
DEN,9/4/2015,1,2,2,0,-1,0,0,-9,-9,17.2,8,,10,40000,0.01
DEN,9/4/2015,2,0,0,0,0,-1,0,0,-9,15.6,9,,10,40000,0
DEN,9/4/2015,3,0,3,-3,0,0,-1,0,0,15.6,4,,10,40000,0
DEN,9/4/2015,4,0,7,-7,-3,0,0,-1,0,15.6,7,,10,40000,0
DEN,9/4/2015,5,3,21,-18,-7,-3,0,0,-1,15,7,,10,40000,0
DEN,9/4/2015,6,29,36,-7,-18,-7,-3,0,0,15.6,8,,10,40000,0
DEN,9/4/2015,7,73,78,-5,-7,-18,-7,-3,0,13.9,5,,10,40000,0
DEN,9/4/2015,8,91,94,-3,-5,-7,-18,-7,-3,12.2,8,,10,40000,0
DEN,9/4/2015,9,119,121,-2,-3,-5,-7,-18,-7,13.3,10,,10,40000,0
DEN,9/4/2015,10,141,146,-5,-2,-3,-5,-7,-18,13.9,12,,10,40000,0
DEN,9/4/2015,11,127,129,-2,-5,-2,-3,-5,-7,15,11,,10,40000,0
DEN,9/4/2015,12,72,73,-1,-2,-5,-2,-3,-5,15,10,,10,40000,0
DEN,9/4/2015,13,68,71,-3,-1,-2,-5,-2,-3,15,8,,10,40000,0
DEN,9/4/2015,14,118,121,-3,-3,-1,-2,-5,-2,18.3,6,,10,40000,0
DEN,9/4/2015,15,79,83,-4,-3,-3,-1,-2,-5,23.3,8,,10,40000,0
DEN,9/4/2015,16,78,82,-4,-4,-3,-3,-1,-2,26.7,4,,10,22000,0
DEN,9/4/2015,17,103,107,-4,-4,-4,-3,-3,-1,28.9,12,,10,22000,0
DEN,9/4/2015,18,107,106,1,-4,-4,-4,-3,-3,30.6,14,20,10,22000,0
DEN,9/4/2015,19,110,124,-14,1,-4,-4,-4,-3,30,11,23,10,22000,0
DEN,9/4/2015,20,66,76,-10,-14,1,-4,-4,-4,30,14,22,10,22000,0
DEN,9/4/2015,21,62,68,-6,-10,-14,1,-4,-4,30,16,22,10,15000,0
DEN,9/4/2015,22,43,44,-1,-6,-10,-14,1,-4,28.9,10,,10,16000,0
DEN,9/4/2015,23,23,23,0,-1,-6,-10,-14,1,26.1,16,21,10,12000,0
DEN,9/5/2015,0,6,9,-3,0,-1,-6,-10,-14,24.4,9,,10,10000,0
DEN,9/5/2015,1,2,2,0,-3,0,-1,-6,-10,23.9,4,,10,12000,0
DEN,9/5/2015,2,0,0,0,0,-3,0,-1,-6,22.2,6,,10,10000,0
DEN,9/5/2015,4,0,1,-1,0,0,-3,0,-1,21.1,7,,10,10000,0
DEN,9/5/2015,5,1,7,-6,-1,0,0,-3,0,20.6,5,,10,9000,0
DEN,9/5/2015,6,19,27,-8,-6,-1,0,0,-3,17.8,6,,10,10000,0
DEN,9/5/2015,7,67,71,-4,-8,-6,-1,0,0,17.8,8,,10,10000,0
DEN,9/5/2015,8,75,75,0,-4,-8,-6,-1,0,19.4,6,,10,13000,0
DEN,9/5/2015,9,106,109,-3,0,-4,-8,-6,-1,19.4,9,,10,13000,0
DEN,9/5/2015,10,119,123,-4,-3,0,-4,-8,-6,17.2,3,,10,14000,0
DEN,9/5/2015,11,107,108,-1,-4,-3,0,-4,-8,18.3,5,,10,14000,0
DEN,9/5/2015,12,62,62,0,-1,-4,-3,0,-4,18.3,6,,10,12000,0
DEN,9/5/2015,13,44,48,-4,0,-1,-4,-3,0,19.4,6,,10,14000,0
DEN,9/5/2015,14,81,84,-3,-4,0,-1,-4,-3,23.3,3,,10,14000,0
DEN,9/5/2015,15,62,66,-4,-3,-4,0,-1,-4,24.4,9,,10,20000,0
DEN,9/5/2015,16,62,63,-1,-4,-3,-4,0,-1,25.6,7,,10,20000,0
DEN,9/5/2015,17,63,65,-2,-1,-4,-3,-4,0,27.8,5,,10,20000,0
DEN,9/5/2015,18,74,74,0,-2,-1,-4,-3,-4,28.9,7,,10,22000,0
DEN,9/5/2015,19,58,59,-1,0,-2,-1,-4,-3,29.4,3,,10,22000,0
DEN,9/5/2015,20,28,29,-1,-1,0,-2,-1,-4,30,8,,10,22000,0
DEN,9/5/2015,21,11,11,0,-1,-1,0,-2,-1,30,5,,10,22000,0
DEN,9/5/2015,22,10,10,0,0,-1,-1,0,-2,30.6,8,18,10,22000,0
DEN,9/5/2015,23,15,17,-2,0,0,-1,-1,0,28.9,10,,10,22000,0
DEN,9/6/2015,0,4,4,0,-2,0,0,-1,-1,27.8,18,28,10,14000,0
DEN,9/6/2015,1,1,1,0,0,-2,0,0,-1,22.8,11,,10,22000,0
DEN,9/6/2015,2,0,0,0,0,0,-2,0,0,21.7,6,,10,22000,0
DEN,9/6/2015,3,0,1,-1,0,0,0,-2,0,20.6,7,,10,22000,0
DEN,9/6/2015,4,0,1,-1,-1,0,0,0,-2,20.6,8,,10,22000,0
DEN,9/6/2015,5,0,2,-2,-1,-1,0,0,0,18.9,9,,10,22000,0
DEN,9/6/2015,6,13,15,-2,-2,-1,-1,0,0,20.6,12,,10,22000,0
DEN,9/6/2015,7,46,48,-2,-2,-2,-1,-1,0,19.4,6,,10,22000,0
